variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pi, Tj
-.357643-.784342*ii, .247562-1.61824*ii, -.156548+1.04121*ii, -1.48787+.014122*ii, -1.10561-.42375*ii, .516385+.581353*ii, .519124+.510454*ii, -.0449638-.0020023*ii, -.939033+3.52847*ii, .823085+.255548*ii, 1.53522+.303066*ii
-.894983-.289904*ii, -.513544+2.65946*ii, .967377+.448639*ii, 2.32125+.46319*ii, .380653-.30019*ii, -.703055+.436125*ii, -1.07932-1.61277*ii, -.127777-.0258218*ii, 2.66814-1.36936*ii, -.844965+1.17115*ii, .533622+2.18071*ii
1.19234+1.42812*ii, .128279+2.01494*ii, .597024-.32581*ii, .694197-1.07879*ii, -1.88333+2.30795*ii, -1.20173+3.83802*ii, .118379-.613223*ii, .053557-.842386*ii, -.701141+1.44257*ii, .366536+.580586*ii, 2.52176-.444105*ii
-1.92817-1.28598*ii, 1.68156+.460145*ii, -.764976-.115076*ii, -2.85008+1.50932*ii, 1.26945+.983326*ii, -3.71166-1.10588*ii, -1.43973+.102206*ii, -.434754+1.8653*ii, -.385975+.378827*ii, -.6167-.272753*ii, -.457416+.704775*ii
1.62912+.253837*ii, -.618502+.417493*ii, -.564602-2.44379*ii, -.756474+.202397*ii, -.677766+.364859*ii, -.215021-.149858*ii, -1.70729-1.2936*ii, .330861-1.36358*ii, -.132586+.787977*ii, .684736+.637886*ii, 1.20713-.089358*ii
-34.9035-12.5201*ii, .60264-.323954*ii, 1.65181+.038547*ii, 8.20317+23.47*ii, 1.02143+1.12566*ii, -12.9854-3.98479*ii, -21.5305+11.4702*ii, 13.9951+6.29033*ii, -8.91692-3.06299*ii, .503966-.25594*ii, 2.63426-8.03192*ii
.225903-.437978*ii, -.426778+.824135*ii, .377863-.492844*ii, .748553+3.16648*ii, -1.76298-.591297*ii, .944637+.860438*ii, -.0402827+.261941*ii, .065161+1.15381*ii, .396697-.106432*ii, .122453+.260873*ii, -.356503-.342457*ii
1.08248+.178368*ii, -.0686804+.0730269*ii, 1.38401+.488917*ii, .644262+1.0963*ii, 1.57037-.590548*ii, .442941-.251174*ii, .56649+.326616*ii, .22996+1.62761*ii, .566778-1.82898*ii, -.065379+.0337453*ii, -.122483+.429605*ii
3.63141+1.21202*ii, -.495606-1.39464*ii, -.534534-2.95489*ii, -3.86596-4.91896*ii, .803805-.152858*ii, -.330114-.266982*ii, 4.08337+2.28438*ii, .0242475-.00604319*ii, -2.55534+3.07426*ii, -1.92805+1.10497*ii, -.263153-1.2715*ii
1.39783-.927882*ii, -3.99865-1.95423*ii, 1.22066-.167817*ii, 4.66209-4.61967*ii, -.552006+1.85204*ii, 1.0515-.340038*ii, -.666731-.556029*ii, .00196704-.0181455*ii, -3.14662+.366154*ii, -2.60448-.857203*ii, -1.9363-1.611*ii
-1.74187+.085651*ii, 2.30686-.869638*ii, -.729916+.72915*ii, -3.74123+.589295*ii, .940895-.641499*ii, -.082183-1.63633*ii, -1.30618-.799518*ii, .857164+1.56268*ii, .558159+.144383*ii, -.524858+1.1584*ii, -.935008-1.2761*ii
-.222566+.327283*ii, 2.85421+2.34953*ii, .0827012+.498575*ii, 2.35043-2.74882*ii, 2.05099+.364976*ii, 1.23843-.931403*ii, -.077661+.173393*ii, -2.42032-1.02385*ii, -.0862899+.119987*ii, -.467684+.808673*ii, .354034-.96401*ii
-.733837-.635*ii, -.0984207-.457717*ii, .016408+.637095*ii, -1.0603-.662731*ii, .39001+1.70532*ii, 1.7239+1.65436*ii, -.44738+.328006*ii, .055673+2.85303*ii, -1.56212-2.24434*ii, .144997-.0351068*ii, -1.7946-.451286*ii
3.04185+1.1845*ii, .585812-.591729*ii, .265204+.730474*ii, -.511775+3.13381*ii, -1.93594+2.59257*ii, -2.60533-4.73587*ii, -.269162-.972305*ii, .831012+1.56115*ii, -3.32154-.536371*ii, .293801+.135496*ii, -1.33792+2.55326*ii
-6.8797-8.66022*ii, 4.4005-3.29234*ii, 3.09086+1.39286*ii, -4.18944-1.3148*ii, -.625928+6.84812*ii, -.960974-.050698*ii, -1.16307+1.11092*ii, 3.52283-4.09143*ii, -.0497921+.0408152*ii, 9.09354-2.02344*ii, 1.79325+1.27069*ii
-5.09458+1.24963*ii, .687812+1.13557*ii, -12.0868+1.89479*ii, -5.58393-6.68243*ii, -.046373+1.97198*ii, -.0349583-.00246733*ii, .694062+2.56717*ii, .494245+1.43874*ii, .649959-.377176*ii, -5.23255-6.21105*ii, 8.78765+2.82908*ii
.800062+.502899*ii, -.281991+.658921*ii, 1.05094-.227992*ii, .272687-.054922*ii, .079250-.55538*ii, .449435+.682452*ii, -.685974+1.53845*ii, .059194+1.69102*ii, -.334389+1.98976*ii, -.0730633+.378388*ii, -1.54547-.202103*ii
.752023+.414289*ii, .979749+.037232*ii, -.472686+.0309569*ii, -.788034+2.21335*ii, -.323074+.55464*ii, 3.08198+2.26762*ii, -.031985-1.33725*ii, .905833-.392437*ii, .244031+.366189*ii, -.232133+.0063656*ii, -.0039142-.175533*ii
-.10343-1.1582*ii, .082941-1.13001*ii, .973512-.719179*ii, .510157-.121617*ii, .254081+1.17416*ii, .734954-.299825*ii, -.960497-.119758*ii, 2.06589+.898435*ii, -.196343+.386274*ii, -.365968-.579864*ii, .045635-.905409*ii
7.69494-11.7304*ii, -.788889+.388951*ii, 2.87271-16.0335*ii, -13.4111+15.0648*ii, -.101631-.58028*ii, -.0118479+.0515301*ii, 17.3601+16.3012*ii, 4.7828+1.21184*ii, -3.20691+.418342*ii, 1.98501+6.88302*ii, -12.9874-16.6175*ii
.720008+2.2753*ii, .841206+1.17753*ii, .911455+.429625*ii, -2.29261+1.17396*ii, -.569855-.631865*ii, 2.17986+.879192*ii, -2.55251-1.16251*ii, -3.66325-1.35447*ii, -.839975+.348397*ii, .130411+.717336*ii, -.895908-1.2829*ii
1.10731+1.83836*ii, .380159-.0897772*ii, -.985472-.612136*ii, -1.42946-.138034*ii, -3.37155+.566501*ii, 1.58909-.132208*ii, -.23031-.583955*ii, .138184+.613992*ii, -.33932+1.38046*ii, -.214796-.0721179*ii, .516557+.386286*ii
-.429513-.428051*ii, .089087+2.01306*ii, -.340748+.365837*ii, -1.85177-.004510*ii, .49619+1.23861*ii, 1.83014-1.59263*ii, -.417503+.179517*ii, .67879+.29447*ii, -.248452-1.78661*ii, -.383404-.326677*ii, -1.30077-1.91941*ii
4.40917+2.49883*ii, -3.10066+1.7059*ii, -1.73874+.494959*ii, -2.65691-3.15955*ii, 1.52095-.777012*ii, .74418+1.36048*ii, 1.63334+2.47737*ii, .418196+2.71307*ii, -.344442+.307785*ii, 2.27345-2.25041*ii, .775175-2.73471*ii
-3.19992+2.05628*ii, .206545-.214527*ii, -.478609+1.12414*ii, 3.98594+2.66811*ii, -2.36594-3.08182*ii, .492778-2.49995*ii, .08173-.975574*ii, 6.23967+2.42787*ii, 7.98016-.527973*ii, .0711524+.167431*ii, 3.38681-6.8146*ii
1.25447-.472549*ii, -.24854+.198471*ii, -.568454-.778241*ii, -.441494-1.51842*ii, 2.33444-2.55707*ii, -.895497-1.13188*ii, .345074+.175558*ii, 1.94504-2.44841*ii, -.982865+1.73772*ii, .147871+.0403011*ii, .166313-1.73118*ii
-2.18132-.84641*ii, -.249994-.994852*ii, .835651-.300574*ii, 1.4341-1.51715*ii, .487665-2.20213*ii, -1.44856-2.58911*ii, .157288-1.02538*ii, 2.44774-.949852*ii, .759488-3.69442*ii, -.253967-.378104*ii, 5.41601+.738363*ii
1.31148-.57693*ii, -1.05312-1.10166*ii, .570725-.72588*ii, -.913091+.077195*ii, .920355+.724897*ii, .294619+1.65439*ii, .574716-1.07952*ii, .015218-.0728531*ii, 1.27047-.517471*ii, -.700356+.067847*ii, -.386212+.27865*ii
4.78615+.119702*ii, .171751-.311659*ii, -1.35404+.826933*ii, -3.43428-3.51823*ii, .688521-2.91109*ii, .826026+1.7132*ii, .329318+1.56622*ii, 1.63208+4.30611*ii, .54107-3.70697*ii, .0125816+.282013*ii, -3.5868-.081907*ii
1.63764+1.47511*ii, -.840517+.249486*ii, 1.1875+.486709*ii, -3.63753+1.70514*ii, -.262418-4.09661*ii, 1.33684-.059825*ii, -.384111+.375149*ii, 5.12516+.791702*ii, -.812531-.658807*ii, -.559772-.056411*ii, 3.46583-1.17026*ii
.155425+2.09015*ii, .8515+2.4896*ii, .53642+.467469*ii, -.752103+1.20793*ii, 3.58791+1.69798*ii, 4.13171+.260344*ii, .26064+.459207*ii, -3.57708+.982893*ii, .505415-.207043*ii, -.353524+.86676*ii, 2.13634-1.66791*ii
-.587908+.076098*ii, -.514355+.300143*ii, .581263+.489644*ii, 1.37404+.687725*ii, -.332966+1.48979*ii, -.043058+1.0254*ii, .132651+.364977*ii, .832859+.346036*ii, -2.1588+2.69563*ii, -.222969-.0386944*ii, .999256-2.16234*ii
2.01919-1.06729*ii, -.685014-.567396*ii, -3.47737-2.66771*ii, -.880952-.801923*ii, -.095488+.546981*ii, -.0264394-.115922*ii, -2.51891-3.25178*ii, 1.94598+.854166*ii, -.283358+1.00098*ii, .434199+1.90023*ii, .572937+2.85826*ii

component_4:
equations:
-sintheta*g+ad
T*omega-2*Pi
omega^2*d-ad
-4.04*d*L*j^2*Pi^2+1.01*d*g*Tj^2
points:
3.81249e-13-1.91554e-13*ii, .709901+.40255*ii, 1.50712e-13-9.50934e-13*ii, .16541+1.13209*ii, 1.42253+.382269*ii, .369034-1.22866*ii, 2.7987e-15-1.0603e-13*ii, -.458017-.0628737*ii, .70372+.148777*ii, 3.9705e-13-3.35454e-13*ii, -1.38515-.482097*ii
7.95916e-15+3.3575e-15*ii, -1.42932+1.447*ii, 7.33045e-15+5.32576e-15*ii, 1.25395+.954263*ii, -.131972-.857827*ii, -.796571+2.07599*ii, -2.32438e-16+1.45877e-16*ii, 3.07595+2.24643*ii, 2.87631-2.84631*ii, -3.22477e-15-1.30644e-15*ii, -3.66467-.004304*ii
1.60709e-12-2.05702e-12*ii, -5.66257-14.1866*ii, 3.2608e-15-1.64954e-13*ii, -1.06342+10.2922*ii, -22.8364-52.841*ii, 9.33074-2.28746*ii, -2.44883e-17+8.90162e-17*ii, 2.50303-50.827*ii, 21.0376+4.78021*ii, -5.69979e-15-2.21526e-14*ii, -40.1503-26.9461*ii
-9.36076e-16+1.3189e-16*ii, -.008007-1.63876*ii, -4.0092e-16+8.29376e-16*ii, -.034178-2.67322*ii, -1.82651+.480916*ii, -.41691+2.39229*ii, -1.17817e-17-4.96383e-16*ii, -.85874+1.18628*ii, .666918+1.50822*ii, -1.80107e-17+3.04619e-17*ii, -.117086-.693036*ii
-3.30183e-16-5.88826e-16*ii, -1.98028-1.13686*ii, 9.18353e-16-1.07373e-15*ii, .210526-.434426*ii, -.681293+2.30275*ii, .135467-.174175*ii, 3.83739e-17+1.75276e-16*ii, .237093+1.54732*ii, 1.40106+.242099*ii, -2.00417e-15+4.278e-17*ii, -2.44361+.716591*ii
-2.15149e-15-3.09912e-15*ii, -1.67355+.87403*ii, -1.45805e-15-1.94316e-15*ii, .315342+2.4879*ii, -.879057-.946838*ii, -.246504-1.01036*ii, 3.5293e-17-1.07198e-15*ii, 1.7385-1.74207*ii, 2.27555+1.56439*ii, 1.24701e-16+2.19389e-16*ii, 1.40752-.751207*ii
-3.13428e-14-2.67109e-14*ii, 4.80741+3.43609*ii, -1.8849e-15+2.76793e-15*ii, 9.3342-4.81687*ii, 5.92263-3.52516*ii, 4.17292-.073521*ii, -1.47426e-16-1.12067e-16*ii, -4.3389+5.28467*ii, 1.15323-.83056*ii, -2.44698e-14-7.63514e-15*ii, -5.0121+4.93257*ii
-6.43035e-16-3.49778e-15*ii, .377386-3.07455*ii, -7.5696e-17+9.9622e-16*ii, 2.11465+1.33031*ii, 1.07875+.64324*ii, -1.05394-.345982*ii, -2.54185e-15-6.5691e-16*ii, .0129528-.140426*ii, -.60477-1.42741*ii, 1.03754e-15-8.38126e-16*ii, -.078485-.749221*ii
1.5920e-17+9.76401e-16*ii, -.882051-1.42112*ii, 3.12065e-16+8.88546e-16*ii, 2.22293-.111806*ii, .2316-.0972296*ii, -.270937-.191456*ii, 2.65625e-15+6.831e-18*ii, .526887+1.88729*ii, 1.09457-.229462*ii, 4.85226e-16+9.91828e-17*ii, -.214702-.289714*ii
3.35804e-16-2.62517e-16*ii, -.139072+.282942*ii, 3.99454e-15+9.14214e-15*ii, .7863-.570766*ii, 3.03793+1.13443*ii, -.10357-.80161*ii, 3.91695e-17-2.74291e-16*ii, -1.7195+.175735*ii, .682935+.538596*ii, -1.55026e-15+4.16106e-16*ii, -.14983-.563496*ii
-1.26127e-15-3.0017e-17*ii, -1.04461-.853285*ii, -1.07717e-15-4.14539e-15*ii, .943278-1.73154*ii, .3911-.668102*ii, -1.59159-.992606*ii, -7.33987e-17+1.38712e-16*ii, .44188+1.84456*ii, -.965575+.011302*ii, -2.52808e-15+2.03212e-15*ii, -1.21575-2.72135*ii
-1.69839e-15+5.48269e-16*ii, -.407195-.809404*ii, -4.75364e-15+6.96665e-15*ii, 6.77143-3.837*ii, 2.13011+2.12756*ii, -1.57637+2.0457*ii, -1.39276e-16-2.54887e-17*ii, -4.15933+.565911*ii, -.063062-1.52245*ii, 2.53438e-15+2.01135e-15*ii, 1.93881+2.33861*ii
-9.86751e-16-3.9885e-17*ii, -1.46994+1.65018*ii, 1.31774e-14+8.29873e-15*ii, .350123+1.35543*ii, 1.87607+.192592*ii, -.00662523+.0226577*ii, 2.73488e-16+5.43301e-16*ii, -1.33471+.629513*ii, .625405+.174236*ii, -1.74593e-14+4.87479e-15*ii, -1.06427+.98553*ii
1.66108e-15-2.33652e-15*ii, -2.88714+.721264*ii, 5.24239e-16-2.28006e-16*ii, .98173-1.26725*ii, .342517+.436686*ii, -1.1438-.20017*ii, -4.84663e-17+7.75502e-16*ii, -1.61688+1.23862*ii, -1.94892-.184483*ii, -8.52231e-17-4.00356e-17*ii, -1.10955+.713468*ii
3.00766e-15-2.18446e-16*ii, 2.82771-2.74311*ii, -1.05165e-15+4.0853e-16*ii, .734943-2.5859*ii, -.276829-.0018747*ii, -4.05126-.428062*ii, -2.28877e-16-3.99042e-16*ii, -1.49588+1.86365*ii, 1.37999-.274907*ii, 1.08194e-15-6.25468e-16*ii, .184798+1.72483*ii
-2.38247e-14+2.5137e-14*ii, .335394+4.6873*ii, -1.11395e-14+1.6873e-16*ii, .23871-2.60087*ii, 1.45436-1.16923*ii, 2.57921-2.88495*ii, -2.23029e-16+1.51718e-16*ii, 2.9873+1.07934*ii, -.684175+3.21725*ii, 2.00741e-16+1.08783e-15*ii, 5.4193-4.80045*ii
3.20099e-16+4.64368e-17*ii, 1.04775-.474464*ii, -2.37905e-16+8.96157e-16*ii, -2.26958-1.18882*ii, -.161239+1.01008*ii, .420946-.377319*ii, 2.00562e-16+6.4203e-16*ii, .275247-.368365*ii, .238277+1.15634*ii, 2.63046e-16+1.37867e-16*ii, .906885+.448281*ii
3.32883e-15+2.92866e-15*ii, 6.1456-.510262*ii, -6.80629e-16-2.3647e-16*ii, -4.76012+3.53283*ii, -.588567+5.05205*ii, -.316295-2.41356*ii, -7.43989e-17-2.6671e-16*ii, -.446524+5.30755*ii, 4.3262+2.84112*ii, 2.89323e-17-2.07269e-18*ii, .530543+2.44133*ii
-1.03862e-15+9.2025e-15*ii, 1.57533-.63795*ii, 1.1372e-15-4.75322e-15*ii, 2.43626-2.76782*ii, -.003384-1.14068*ii, 2.97294+3.11072*ii, -3.43065e-16+9.91197e-17*ii, 2.21951+.459598*ii, -2.62519+4.28443*ii, 8.5287e-16-3.58117e-16*ii, -1.03219-2.05977*ii
6.64266e-16+4.11925e-15*ii, 1.8052-1.96854*ii, -1.23309e-14+5.57574e-15*ii, -1.12739+.935064*ii, -1.05615-.666935*ii, .291757-1.3788*ii, -1.83767e-15+6.93487e-16*ii, .520767+.338869*ii, .196219-.483088*ii, -5.04979e-15+1.91914e-14*ii, .853391-.807643*ii
-7.4734e-17-1.33038e-15*ii, 1.47499+3.5986*ii, 1.74241e-15+3.95474e-16*ii, 3.22684+1.53078*ii, -2.66029-1.80146*ii, -2.70685-.205748*ii, -1.43951e-17-6.48212e-17*ii, 1.47269-.974374*ii, 2.50577+2.82893*ii, -1.96683e-16+7.60386e-16*ii, 3.738+1.89466*ii
3.46446e-16+1.44671e-15*ii, 1.19923-.637937*ii, -8.57995e-16-1.6231e-15*ii, .008728+1.73863*ii, .439723-.294075*ii, -.163778-1.14648*ii, 1.64165e-15+4.749e-16*ii, -.083601-.802898*ii, .821923-1.25281*ii, -6.81641e-16-1.82794e-16*ii, .801845+.456063*ii
8.8772e-16-1.39269e-15*ii, -1.79723+.235943*ii, 6.0706e-17-9.80242e-16*ii, 3.90889-1.30128*ii, -1.94929-2.40614*ii, 1.52802-.279534*ii, -1.22864e-16-2.05488e-17*ii, -3.71212-2.90557*ii, .003324-3.24012*ii, -1.32406e-17-1.19418e-16*ii, 2.24524-.177117*ii
9.61252e-16-5.2382e-16*ii, -2.22778-2.35172*ii, -2.19345e-16-1.07185e-16*ii, -1.53594-1.16378*ii, -.110924-.649419*ii, -.589593-1.16973*ii, 4.00394e-15-1.1265e-15*ii, -.873155+.876934*ii, .490068+.511418*ii, 4.81801e-16-1.55699e-17*ii, -.490411-.20053*ii
1.46864e-15-3.98323e-16*ii, 1.64764+3.05832*ii, -2.00809e-16+1.78485e-16*ii, -.664749-1.0237*ii, -1.02776+.704475*ii, 2.76737+2.89107*ii, 4.89103e-16+5.08401e-16*ii, -1.5812-.982675*ii, -.268989+.617021*ii, 5.13093e-17+2.19549e-16*ii, -.227893+.858726*ii
8.5894e-17-1.38388e-15*ii, .723431-.009753*ii, 2.3297e-17+1.49359e-15*ii, 1.62959+2.31666*ii, -1.8254+1.43546*ii, -1.39027-.57729*ii, 3.46257e-17+3.80899e-16*ii, -4.28204+.81802*ii, .550039-.944725*ii, -1.2147e-16+9.75153e-17*ii, -.562054+.066817*ii
1.15652e-15-1.16136e-15*ii, -.889218-1.98982*ii, -1.54964e-15+2.68924e-15*ii, 1.64912-.993087*ii, -.106372+.112199*ii, 1.01811+.174196*ii, 5.92786e-16-1.69842e-15*ii, -.418385-1.24257*ii, .638141-.88343*ii, 3.42617e-15-1.34322e-16*ii, .609449-.593126*ii
-3.37834e-16+2.32721e-15*ii, .046354-1.60497*ii, 8.57984e-16-1.04973e-15*ii, -1.54318+.240912*ii, 1.42867-1.42316*ii, -1.20448+.773162*ii, 2.06094e-17-3.21298e-17*ii, .335754-2.50864*ii, -3.16834-.285615*ii, 6.54634e-17-3.22386e-16*ii, 3.12047-3.21029*ii
-3.50654e-16-3.40153e-16*ii, 1.10541-.321392*ii, -4.89333e-16+2.99235e-16*ii, 2.04624+.689996*ii, .531888-1.63368*ii, 2.55992+3.41662*ii, -6.55655e-17+1.72929e-17*ii, .445815-.391537*ii, -.810645-.235885*ii, -3.04836e-16+5.32488e-16*ii, .187532+1.12718*ii
-9.01437e-17-4.39483e-16*ii, -.818724+3.49012*ii, -4.55702e-16+6.04058e-16*ii, .625845+1.70037*ii, -1.19038+1.5368*ii, -.907082-.982403*ii, -9.39001e-17+7.42217e-17*ii, .142992-.889053*ii, 1.13195-.245265*ii, -1.26179e-15-1.27772e-15*ii, -1.33781-1.75613*ii
3.14866e-15-3.71361e-15*ii, -.920784+.172946*ii, 4.61803e-15-4.35499e-15*ii, .598706+2.73496*ii, -1.85681-.177962*ii, -.842741-.527074*ii, 3.69461e-16+2.69768e-17*ii, -1.22337-.606879*ii, -1.48132+.117266*ii, -1.2671e-15+8.3373e-16*ii, 3.60078+.53948*ii
-4.0137e-15-2.88483e-15*ii, -.443785+.380504*ii, -9.68073e-15-1.24211e-14*ii, -.001998-1.76837*ii, .962185+6.85433*ii, 1.12741+1.02461*ii, 6.3567e-18-8.49552e-17*ii, 2.04592-.99536*ii, 1.49261+1.77975*ii, 7.34725e-15+3.39225e-15*ii, 5.65872+.403678*ii
-4.65357e-16-1.94644e-16*ii, -.796149-1.19734*ii, -1.44252e-16-1.31032e-15*ii, -.505448-.196906*ii, .28189+.674345*ii, .506677+.374274*ii, 1.49131e-16+2.21009e-17*ii, -.642489+.081532*ii, -1.27839-.601999*ii, -8.90526e-16+7.50703e-16*ii, -1.67028-1.55635*ii
-5.07601e-16+7.60326e-16*ii, -2.27276+3.5357*ii, -1.58478e-16+6.0173e-18*ii, -.261577-1.67682*ii, -.248399+.333007*ii, -1.59702+1.67923*ii, -5.62407e-16+2.91692e-16*ii, -.850927-2.28429*ii, 2.23204-.051753*ii, -1.04424e-16-2.79065e-17*ii, .490523+.812757*ii
-4.9816e-14-6.18116e-14*ii, -1.57449-2.90078*ii, -3.03981e-14+3.78287e-14*ii, -.59337+9.99418*ii, 5.27594+6.65105*ii, 6.4092-6.55623*ii, -2.93846e-16-1.2348e-18*ii, -1.70091+3.61427*ii, 9.03514+3.27464*ii, 1.16169e-15+3.42757e-15*ii, 6.26049-1.69999*ii
6.14709e-16+6.57632e-16*ii, 1.30842-1.46856*ii, -1.52287e-15-7.29468e-16*ii, -1.01764-1.06309*ii, -2.03968+1.1227*ii, -2.55271+.958547*ii, 1.23483e-16+1.00609e-16*ii, .663527+.070854*ii, -2.72631+.569288*ii, -8.21077e-17+5.06104e-16*ii, .840628+2.24273*ii
2.58291e-16+9.94224e-16*ii, -1.07242+.358809*ii, -2.7952e-16+1.35228e-14*ii, 1.38329+.797324*ii, -.217124-.0287844*ii, .143901-.0576587*ii, 1.0434e-16-4.44764e-17*ii, 1.51786+.519284*ii, -1.43324+1.658*ii, -2.26195e-15-7.17424e-15*ii, -3.03491-1.20586*ii
-1.57958e-15-5.34824e-16*ii, .835411-2.38026*ii, 6.95369e-15-1.56516e-14*ii, 1.54644+1.75609*ii, .0971273-.181858*ii, .0512236-.354024*ii, -2.25451e-15+7.2693e-16*ii, -1.0517-1.85754*ii, -.605796+.170389*ii, -1.6767e-14-1.49307e-14*ii, -1.23838-.332913*ii
1.77092e-16-8.23425e-16*ii, -.353667-.220866*ii, 2.44281e-16-7.6022e-16*ii, .073338-2.9233*ii, .161636-1.145*ii, -1.7337-1.00809*ii, 1.35123e-17-2.02512e-17*ii, -2.90519-1.52175*ii, 2.83878-.412758*ii, -1.09517e-16-5.18727e-17*ii, 1.48377+1.83058*ii
-8.2731e-16+9.46814e-16*ii, 1.00878-.867346*ii, 4.74324e-15-4.4713e-15*ii, -1.54495-.499018*ii, -.641635-.465353*ii, .688159-.923136*ii, 4.56309e-18+5.41678e-17*ii, -.056234+.769975*ii, 1.9291+1.213*ii, 2.24347e-16-4.07319e-15*ii, 1.90759-.357198*ii
-2.99055e-16-1.07623e-16*ii, -2.44257+1.65758*ii, 1.97701e-16-2.44335e-17*ii, 1.35446+.481425*ii, -1.98591+.457058*ii, .419539-2.28693*ii, 5.08582e-16-4.22247e-16*ii, .107545+.938729*ii, -.196164-.778385*ii, -5.34869e-16-1.70285e-16*ii, -.113591+.0744501*ii
8.20966e-16-5.22389e-16*ii, -.813056-1.05945*ii, 5.06748e-16-8.6903e-16*ii, .562969+2.11134*ii, .801209+.227459*ii, .443928+1.21472*ii, -2.13678e-16+2.19371e-16*ii, -1.61716+1.30375*ii, 1.4151+.237489*ii, -6.02774e-16-3.12771e-16*ii, 1.60786+.563268*ii
-1.59487e-16-1.15881e-15*ii, -.108233+1.22898*ii, 3.92867e-15-5.88782e-15*ii, .414076+.362852*ii, .984374+1.24663*ii, -.972216-.394619*ii, 3.32241e-17+1.25895e-16*ii, .379803-.245806*ii, 1.17299-1.04153*ii, 3.12016e-15+2.38215e-15*ii, -1.75285+1.86397*ii
-7.20445e-17+7.77001e-17*ii, -1.06151+.300397*ii, -1.97479e-16+2.62374e-15*ii, 1.73919-.448303*ii, 1.23473-.649602*ii, -1.24796-.140933*ii, -3.06055e-16+2.24097e-16*ii, .456544-.781531*ii, .170111+.537551*ii, -6.12229e-16-1.0734e-15*ii, .336775+.132375*ii
8.718e-16-2.36349e-16*ii, .930075+1.14875*ii, 2.30497e-16+2.69634e-16*ii, 2.0127-.947663*ii, 2.42803+.665288*ii, .40584-.653432*ii, 2.64874e-17-8.12164e-17*ii, .926933-.055909*ii, 1.71179+.434575*ii, -1.20492e-16-1.98569e-17*ii, -1.3416+.798894*ii
-6.96735e-15+1.17473e-14*ii, -1.68772-.180651*ii, 8.97953e-15+1.3079e-14*ii, .402823-2.6393*ii, 3.13676-1.17489*ii, -.590902+.942756*ii, 2.39559e-16+3.02225e-16*ii, -1.2695+3.2332*ii, 1.32893-1.15192*ii, -4.39133e-15-4.54356e-15*ii, -.346007+5.21302*ii
3.63359e-15-1.51263e-15*ii, 1.64894+1.22686*ii, 9.26218e-15-7.32425e-15*ii, -.090854+1.0008*ii, .105973-.66807*ii, -.87758+2.76411*ii, -9.796e-17+7.32758e-17*ii, 1.39863+1.46961*ii, .646259-1.02535*ii, 1.33674e-14-4.3576e-15*ii, -3.92719+.438318*ii
-1.21293e-15+2.68271e-15*ii, -6.33064-3.44948*ii, 3.39992e-16-1.2504e-18*ii, .795401-.966395*ii, 3.78457-3.2421*ii, -.380655-.0672984*ii, -1.89748e-16+3.56161e-17*ii, 5.92768-.344861*ii, -1.62374+3.21746*ii, -7.44955e-17+6.6881e-18*ii, 4.2871-2.24963*ii
3.63547e-14+6.78927e-14*ii, .38158-1.31124*ii, -3.00194e-14-3.766e-14*ii, 1.64654+.13146*ii, 1.98242+4.49576*ii, .294211+4.28258*ii, 7.69504e-17+3.79365e-17*ii, -4.41127+1.22018*ii, -1.62617+3.44208*ii, -8.11453e-15+2.93788e-15*ii, 5.068-6.51445*ii
1.8671e-15+4.00776e-15*ii, -8.52356-1.53842*ii, 7.60614e-16-1.53534e-17*ii, 2.07763+.679933*ii, .652396-1.11421*ii, -.626953+.553027*ii, 9.2356e-18-3.55012e-16*ii, -2.21475-.523982*ii, -7.63333+3.23742*ii, -1.43812e-16+1.95669e-17*ii, 2.62566-2.61922*ii
1.24249e-16+1.57889e-16*ii, .088153+1.36641*ii, -3.76619e-16-4.90203e-16*ii, .06384+1.6773*ii, .129943-2.11969*ii, 1.55457+1.55293*ii, -1.5586e-16+2.99554e-16*ii, -.651197-1.79113*ii, .45271+.684595*ii, -1.09072e-16-1.25342e-16*ii, .959896-.690332*ii
-7.92699e-17+1.23339e-16*ii, .284142-.0601992*ii, -4.25728e-16+6.35445e-16*ii, .61952+.766534*ii, .929329-2.23376*ii, -.630062-.454272*ii, -3.44096e-16+2.10519e-16*ii, -1.2365-1.03866*ii, -1.91901+.026791*ii, 1.11736e-16-1.66272e-17*ii, .352367+1.30253*ii
-1.44498e-16-4.35109e-16*ii, -.375616-.460522*ii, -7.28458e-16-1.41509e-15*ii, -.460561-1.39139*ii, -.159647+.374802*ii, .693625-.455444*ii, 3.62843e-16+3.02111e-16*ii, -1.23986+.881206*ii, -1.49935+.539548*ii, 1.4289e-16+2.35345e-16*ii, .216668-.847236*ii
3.13327e-16+5.36062e-16*ii, -1.06827-.356607*ii, -2.72137e-15+1.75895e-15*ii, 1.70835+.26241*ii, 2.86451+.174835*ii, .461264+.19271*ii, -1.31219e-16+6.09713e-17*ii, .256537-.640125*ii, -1.22227+1.21927*ii, 1.76699e-15-3.53837e-16*ii, 1.57435+2.31466*ii
-3.86067e-14-2.74158e-14*ii, -3.98739+5.00688*ii, -1.24216e-14+2.2468e-15*ii, -5.62744-.563126*ii, -1.42889-3.52855*ii, -3.85868+.353032*ii, -9.64127e-17-8.01677e-17*ii, -5.49422-10.3704*ii, .32718-14.3822*ii, 1.99098e-15-1.45936e-15*ii, -12.0193+.75147*ii
