variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pi, Tj
.221284-1.76069*ii, 1.42067-.777222*ii, -.617035+.32515*ii, -.0992806-.430374*ii, -.0992806-.430374*ii, 3.24269-1.67097*ii, 3.77174+1.38425*ii, -1.19179+.996108*ii, .028205-.913471*ii, -1.10473-1.96578*ii, -2.16345-1.37361*ii
10.7437+1.08156*ii, -1.46367+4.78093*ii, .341351+1.84908*ii, 1.92458-2.31242*ii, 1.92458-2.31242*ii, -2.72921-1.3707*ii, 2.00813+2.97478*ii, 1.86731-1.11471*ii, 1.61168+2.83096*ii, -.030878-1.71119*ii, 2.37874-8.3473*ii
.10129-.572238*ii, 1.29176+.624568*ii, -.399987-.366887*ii, .726491-1.04996*ii, .726491-1.04996*ii, -1.9056-.509918*ii, .413697-.189776*ii, .0925522+.0970878*ii, -.601723-.942439*ii, -.451039-1.88596*ii, -2.31472+.429048*ii
-2.20842-.775842*ii, 1.53024+4.36986*ii, 1.42447+4.3795*ii, -.484621+.181879*ii, -.484621+.181879*ii, .0626826+.0908364*ii, 3.46774+2.90237*ii, -1.09724+1.69094*ii, -1.71659+2.54425*ii, .23948-.611263*ii, .324498-2.67089*ii
-1.40691+.26839*ii, .054467+.858186*ii, -1.15016-.061766*ii, -1.20525+.167483*ii, -1.20525+.167483*ii, -1.03271+.314711*ii, 1.17556-.059327*ii, -1.15291-.559059*ii, -.427234-.0195753*ii, .737446-.446497*ii, .188609+.745878*ii
-1.38796-2.99641*ii, 1.24473+.205704*ii, .805254-.57606*ii, -.761181-.937766*ii, -.761181-.937766*ii, 2.43562-2.32719*ii, 2.6504+.671255*ii, 3.67493+1.1339*ii, .33859+.117254*ii, 2.2104-1.12706*ii, -2.0955+.23682*ii
.123071-.0969914*ii, -.637784-.309781*ii, -.349705-.0564984*ii, .708548-.161591*ii, .708548-.161591*ii, .687464-1.04245*ii, .194782-.0924656*ii, -.60636-1.10259*ii, -.157533+.392382*ii, .77391+.727032*ii, -.683942+2.05859*ii
-.990591+.365561*ii, -.838892-1.52313*ii, -1.02494+1.62322*ii, .409786-1.14637*ii, .409786-1.14637*ii, .0259962-.28533*ii, -.556646-.66513*ii, -.0186037+.0133461*ii, .564886-1.69402*ii, -1.21167-.132239*ii, -.220846-.67191*ii
-5.66558+6.71346*ii, 5.89628-5.01889*ii, .369396-.931652*ii, 1.5274+.750866*ii, 1.5274+.750866*ii, -.47217-8.73312*ii, -1.24715+5.00845*ii, .00214151+.00098877*ii, -1.58345-10.9036*ii, -12.8595-3.87076*ii, 3.26873+5.41639*ii
-.774727+5.16063*ii, 2.66081+.299874*ii, 1.11951-.556171*ii, 2.10137+2.78868*ii, 2.10137+2.78868*ii, -2.93134+1.59994*ii, 1.04682+1.06663*ii, 1.75056-9.22056*ii, -1.15659+2.02285*ii, .0089934-.184145*ii, -1.86768+1.07128*ii
-.22318-.511784*ii, 1.60956-.163688*ii, -.947852-.239262*ii, -.663557-1.05881*ii, -.663557-1.05881*ii, -.459719-.36053*ii, .441899+.0661547*ii, -1.36809-.810122*ii, .408749-.110555*ii, .261175+1.83075*ii, -2.88758+.624042*ii
-1.27277+2.12845*ii, -.067399-.561528*ii, .548625-.93593*ii, -.800708-.622939*ii, -.800708-.622939*ii, -1.04965-1.82706*ii, -.298081-2.42631*ii, 1.30814+.324775*ii, 1.00072+.365272*ii, 1.25514-.766113*ii, 1.66989+1.61975*ii
-.853603+3.03467*ii, -4.30748-1.04664*ii, .6836+.370413*ii, -1.88292+.774006*ii, -1.88292+.774006*ii, 3.43442+3.92418*ii, .954555-1.2193*ii, -3.84819-1.72534*ii, .121753-.218976*ii, .807254-.730506*ii, -.816108-.380179*ii
-.749789+.825798*ii, .147049+1.98948*ii, .897568+.068057*ii, .65062-.097618*ii, .65062-.097618*ii, -.761116+1.14705*ii, -1.31329+1.0722*ii, .7182-1.43782*ii, -.865333+2.24329*ii, -.119345-.0560829*ii, .510949+.346581*ii
142.373+55.401*ii, -40.7842+87.9306*ii, -.45646+1.09916*ii, 2.23481+3.11541*ii, 2.23481+3.11541*ii, -98.6476+43.5952*ii, 33.3856-21.7507*ii, 17.3143+26.1297*ii, -13.4178-2.8173*ii, 2.02802-4.46257*ii, 117.771-18.4954*ii
.327437-4.92554*ii, -7.93758+.469366*ii, -.323985+.929832*ii, 1.70388+3.33923*ii, 1.70388+3.33923*ii, 2.89236+4.19009*ii, -1.13064-.674976*ii, .00135405-.000656442*ii, -4.35958+2.08728*ii, -1.61794+7.29342*ii, 1.83054-1.61536*ii
-6.59668+6.7253*ii, 3.45592-4.11129*ii, -.068210+.974535*ii, -3.42105-10.9546*ii, -3.42105-10.9546*ii, 5.86303-7.94101*ii, -.388025-.723365*ii, 8.14871-9.87771*ii, 4.09136-3.4114*ii, -.183581+.0589188*ii, -7.42599+3.26745*ii
.454687+.729242*ii, .364658-1.91195*ii, .945173-.146228*ii, .302672+.263825*ii, .302672+.263825*ii, .232922+.910155*ii, 2.04705+.625027*ii, -1.85042+.782648*ii, .489904-.0251629*ii, -.238718-.064346*ii, .0319255+.232834*ii
5.84284+.755203*ii, -3.85574+.859353*ii, .110379-1.02207*ii, -.619904+2.75619*ii, -.619904+2.75619*ii, -5.55382+.482264*ii, -.193026-2.07648*ii, 5.88125-.155223*ii, -4.20784+1.8397*ii, -.568522-.035582*ii, -7.83935-3.97119*ii
1.248-.125339*ii, .702692+.080958*ii, -.599304+.615166*ii, -.365811+.276129*ii, -.365811+.276129*ii, .125683+1.69585*ii, -2.33805-1.42223*ii, -.546859+1.36375*ii, -.553137-.029393*ii, -.645835-2.09615*ii, 1.59773+.785724*ii
.374516+.335323*ii, -1.0232-.445318*ii, -.214671-.381633*ii, -.269246-.884707*ii, -.269246-.884707*ii, .480311-2.57756*ii, -.464803+.281867*ii, 1.46963-2.25915*ii, .101086+.125781*ii, 1.85676+1.31611*ii, 1.5696-.459539*ii
-.78827+.037642*ii, .297996-3.02271*ii, -.943573-.258136*ii, -.825436-.919259*ii, -.825436-.919259*ii, -.688983+.45317*ii, .40361-.49509*ii, -.0742954-.1059*ii, -.32245-2.032*ii, -2.04184+.127263*ii, 2.88942+2.45012*ii
2.25687+.777129*ii, 3.89454-.004538*ii, .616685+.561157*ii, -.326545-1.77068*ii, -.326545-1.77068*ii, 1.41831-3.12681*ii, -.651775+1.15438*ii, -.00901471-.00766253*ii, .263171-1.9269*ii, 1.85559+.442652*ii, -.665339+.22066*ii
-35.8877-6.63644*ii, 3.39256+19.0941*ii, .722677+.704397*ii, .845066+.170765*ii, .845066+.170765*ii, -7.41678+35.0595*ii, -42.3259+.69975*ii, -.125463+.362753*ii, 4.87981-1.23607*ii, -16.7406-10.5196*ii, 18.1209-5.55969*ii
9.84039+3.45714*ii, .423416-2.59199*ii, .600776+3.19*ii, .040647+3.21149*ii, .040647+3.21149*ii, -.750559-.645326*ii, 1.11509-3.05*ii, -3.41053-.983852*ii, -3.23118+.199362*ii, .29279-.978436*ii, -3.85257-5.74042*ii
-.919964+.729157*ii, -2.877+2.36493*ii, -.599697+.160322*ii, 1.01369-.884538*ii, 1.01369-.884538*ii, -3.01317+.448461*ii, -.871571-.041217*ii, -.00271108+.00596924*ii, .851468+3.02632*ii, 4.94524+1.77319*ii, -1.43721-2.47647*ii
1.40868-2.89946*ii, -1.74407-2.44021*ii, 3.01683-2.84394*ii, -.117531+1.4419*ii, -.117531+1.4419*ii, .173216+.0718654*ii, -2.07669-.807684*ii, -1.41736+5.56756*ii, -.0151595-.0286618*ii, .143524+1.27498*ii, -.0167849+.13254*ii
3.11398+.663478*ii, 1.37147+5.1718*ii, -.385727-.70314*ii, 1.22283-.772908*ii, 1.22283-.772908*ii, -1.7316-4.63737*ii, 1.57455+1.53779*ii, -.946059+2.24749*ii, .0854131+.118643*ii, -3.23508+1.47463*ii, .479705+.983413*ii
-.159896+3.35916*ii, .129725-1.03829*ii, .105814-1.46485*ii, -.249747+.954846*ii, -.249747+.954846*ii, -.150462-1.55182*ii, 3.33374-.704509*ii, .00583448-.000230396*ii, 6.20281-.588121*ii, -2.46191+.438717*ii, 1.26761-.239171*ii
-.440322-2.88928*ii, -.318401-1.4088*ii, -.738584-.571868*ii, .821554-1.1545*ii, .821554-1.1545*ii, -3.33222-.340554*ii, 1.48117-1.43541*ii, -.889791+1.35108*ii, .829688-1.85916*ii, -.383349+.745834*ii, -2.13781+2.13879*ii
-3.28446-6.96249*ii, -.673853+5.88463*ii, .928588-1.1286*ii, -.434072-.823651*ii, -.434072-.823651*ii, 3.49473-.880977*ii, 8.26049+.36568*ii, -10.1306-.69397*ii, 5.89618-2.302*ii, .606405+.141351*ii, -1.14221-8.66013*ii
.84561+1.75118*ii, 7.40762+1.00115*ii, .888865-.45158*ii, .976249+.807706*ii, .976249+.807706*ii, -.921175+1.72594*ii, 1.39522+.639436*ii, -2.33438-2.36245*ii, -5.45028+2.13854*ii, -.0509802+.0426518*ii, .889556+.72085*ii
1.0949-1.75063*ii, -5.70408+2.14739*ii, .407489+.436312*ii, .147927-.489832*ii, .147927-.489832*ii, -5.10993-2.72966*ii, 3.89385+1.05934*ii, 2.74745-1.69481*ii, 5.29152-.824478*ii, -.201047-.45763*ii, -3.97055-2.67644*ii
-.291382+.0417877*ii, .509072+.257254*ii, -.620489+.378649*ii, -.591048-.009739*ii, -.591048-.009739*ii, -.322519-.454254*ii, .491694-.0788027*ii, 1.04345-1.32623*ii, 1.08498+1.3981*ii, .0755643+.0404054*ii, .287791+.478423*ii
.483871-4.99674*ii, -3.69237+7.93979*ii, .532983-.850912*ii, -5.05169+.139871*ii, -5.05169+.139871*ii, 4.25005+2.59504*ii, -.123076+.985715*ii, 6.30858+7.4821*ii, -.328041-.21822*ii, 2.24529-.514784*ii, 5.69011-.288952*ii

